sample_id,modality,position,token,is_valid
-egA8-b7-3M_20,text,1,[UNKNOWN],True
-egA8-b7-3M_20,text,2,[UNKNOWN],True
-egA8-b7-3M_20,text,3,[UNKNOWN],True
-egA8-b7-3M_20,text,4,[UNKNOWN],True
-egA8-b7-3M_20,text,5,[UNKNOWN],True
-egA8-b7-3M_20,text,6,[UNKNOWN],True
-egA8-b7-3M_20,text,7,[UNKNOWN],True
-egA8-b7-3M_20,text,8,[UNKNOWN],True
-egA8-b7-3M_20,text,9,[UNKNOWN],True
-egA8-b7-3M_20,text,10,[UNKNOWN],True
-egA8-b7-3M_20,text,11,[UNKNOWN],True
-egA8-b7-3M_20,text,12,[UNKNOWN],True
-egA8-b7-3M_20,text,13,[UNKNOWN],True
-egA8-b7-3M_20,text,14,[UNKNOWN],True
-egA8-b7-3M_20,text,15,[UNKNOWN],True
-egA8-b7-3M_20,text,16,[UNKNOWN],True
-egA8-b7-3M_20,text,17,[UNKNOWN],True
-egA8-b7-3M_20,text,18,[UNKNOWN],True
-egA8-b7-3M_20,text,19,[UNKNOWN],True
-egA8-b7-3M_20,text,20,[UNKNOWN],True
-egA8-b7-3M_20,text,21,[UNKNOWN],True
-egA8-b7-3M_20,text,22,[UNKNOWN],True
-egA8-b7-3M_20,text,23,[UNKNOWN],True
-egA8-b7-3M_20,text,24,[UNKNOWN],True
-egA8-b7-3M_20,text,25,[UNKNOWN],True
-egA8-b7-3M_20,text,26,[UNKNOWN],False
-egA8-b7-3M_20,text,27,[UNKNOWN],False
-egA8-b7-3M_20,text,28,[UNKNOWN],False
-egA8-b7-3M_20,text,29,[UNKNOWN],False
-egA8-b7-3M_20,text,30,[UNKNOWN],False
-egA8-b7-3M_20,text,31,[UNKNOWN],False
-egA8-b7-3M_20,text,32,[UNKNOWN],False
-egA8-b7-3M_20,text,33,[UNKNOWN],False
-egA8-b7-3M_20,text,34,[UNKNOWN],False
-egA8-b7-3M_20,text,35,[UNKNOWN],False
-egA8-b7-3M_20,text,36,[UNKNOWN],False
-egA8-b7-3M_20,text,37,[UNKNOWN],False
-egA8-b7-3M_20,text,38,[UNKNOWN],False
-egA8-b7-3M_20,text,39,[UNKNOWN],False
-egA8-b7-3M_20,text,40,[UNKNOWN],False
-egA8-b7-3M_20,text,41,[UNKNOWN],False
-egA8-b7-3M_20,text,42,[UNKNOWN],False
-egA8-b7-3M_20,text,43,[UNKNOWN],False
-egA8-b7-3M_20,text,44,[UNKNOWN],False
-egA8-b7-3M_20,text,45,[UNKNOWN],False
-egA8-b7-3M_20,text,46,[UNKNOWN],False
-egA8-b7-3M_20,text,47,[UNKNOWN],False
-egA8-b7-3M_20,text,48,[UNKNOWN],False
-egA8-b7-3M_20,text,49,[UNKNOWN],False
-egA8-b7-3M_26,text,0,[UNKNOWN],True
-egA8-b7-3M_26,text,1,[UNKNOWN],True
-egA8-b7-3M_26,text,2,[UNKNOWN],True
-egA8-b7-3M_26,text,3,[UNKNOWN],True
-egA8-b7-3M_26,text,4,[UNKNOWN],True
-egA8-b7-3M_26,text,5,[UNKNOWN],True
-egA8-b7-3M_26,text,6,[UNKNOWN],True
-egA8-b7-3M_26,text,7,[UNKNOWN],True
-egA8-b7-3M_26,text,8,[UNKNOWN],True
-egA8-b7-3M_26,text,9,[UNKNOWN],True
-egA8-b7-3M_26,text,10,[UNKNOWN],True
-egA8-b7-3M_26,text,11,[UNKNOWN],True
-egA8-b7-3M_26,text,12,[UNKNOWN],True
-egA8-b7-3M_26,text,13,[UNKNOWN],True
-egA8-b7-3M_26,text,14,[UNKNOWN],True
-egA8-b7-3M_26,text,15,[UNKNOWN],True
-egA8-b7-3M_26,text,16,[UNKNOWN],True
-egA8-b7-3M_26,text,17,[UNKNOWN],True
-egA8-b7-3M_26,text,18,[UNKNOWN],True
-egA8-b7-3M_26,text,19,[UNKNOWN],True
-egA8-b7-3M_26,text,20,[UNKNOWN],True
-egA8-b7-3M_26,text,21,[UNKNOWN],False
-egA8-b7-3M_26,text,22,[UNKNOWN],False
-egA8-b7-3M_26,text,23,[UNKNOWN],False
-egA8-b7-3M_26,text,24,[UNKNOWN],False
-egA8-b7-3M_26,text,25,[UNKNOWN],False
-egA8-b7-3M_26,text,26,[UNKNOWN],False
-egA8-b7-3M_26,text,27,[UNKNOWN],False
-egA8-b7-3M_26,text,28,[UNKNOWN],False
-egA8-b7-3M_26,text,29,[UNKNOWN],False
-egA8-b7-3M_26,text,30,[UNKNOWN],False
-egA8-b7-3M_26,text,31,[UNKNOWN],False
-egA8-b7-3M_26,text,32,[UNKNOWN],False
-egA8-b7-3M_26,text,33,[UNKNOWN],False
-egA8-b7-3M_26,text,34,[UNKNOWN],False
-egA8-b7-3M_26,text,35,[UNKNOWN],False
-egA8-b7-3M_26,text,36,[UNKNOWN],False
-egA8-b7-3M_26,text,37,[UNKNOWN],False
-egA8-b7-3M_26,text,38,[UNKNOWN],False
-egA8-b7-3M_26,text,39,[UNKNOWN],False
-egA8-b7-3M_26,text,40,[UNKNOWN],False
-egA8-b7-3M_26,text,41,[UNKNOWN],False
-egA8-b7-3M_26,text,42,[UNKNOWN],False
-egA8-b7-3M_26,text,43,[UNKNOWN],False
-egA8-b7-3M_26,text,44,[UNKNOWN],False
-egA8-b7-3M_26,text,45,[UNKNOWN],False
-egA8-b7-3M_26,text,46,[UNKNOWN],False
-egA8-b7-3M_26,text,47,[UNKNOWN],False
-egA8-b7-3M_26,text,48,[UNKNOWN],False
-egA8-b7-3M_26,text,49,[UNKNOWN],False
-egA8-b7-3M_6,text,0,[UNKNOWN],True
-egA8-b7-3M_6,text,1,[UNKNOWN],True
-egA8-b7-3M_6,text,2,[UNKNOWN],True
-egA8-b7-3M_6,text,3,[UNKNOWN],True
-egA8-b7-3M_6,text,4,[UNKNOWN],True
-egA8-b7-3M_6,text,5,[UNKNOWN],True
-egA8-b7-3M_6,text,6,[UNKNOWN],True
-egA8-b7-3M_6,text,7,[UNKNOWN],True
-egA8-b7-3M_6,text,8,[UNKNOWN],True
-egA8-b7-3M_6,text,9,[UNKNOWN],True
-egA8-b7-3M_6,text,10,[UNKNOWN],True
-egA8-b7-3M_6,text,11,[UNKNOWN],True
-egA8-b7-3M_6,text,12,[UNKNOWN],True
-egA8-b7-3M_6,text,13,[UNKNOWN],True
-egA8-b7-3M_6,text,14,[UNKNOWN],True
-egA8-b7-3M_6,text,15,[UNKNOWN],False
-egA8-b7-3M_6,text,16,[UNKNOWN],False
-egA8-b7-3M_6,text,17,[UNKNOWN],False
-egA8-b7-3M_6,text,18,[UNKNOWN],False
-egA8-b7-3M_6,text,19,[UNKNOWN],False
-egA8-b7-3M_6,text,20,[UNKNOWN],False
-egA8-b7-3M_6,text,21,[UNKNOWN],False
-egA8-b7-3M_6,text,22,[UNKNOWN],False
-egA8-b7-3M_6,text,23,[UNKNOWN],False
-egA8-b7-3M_6,text,24,[UNKNOWN],False
-egA8-b7-3M_6,text,25,[UNKNOWN],False
-egA8-b7-3M_6,text,26,[UNKNOWN],False
-egA8-b7-3M_6,text,27,[UNKNOWN],False
-egA8-b7-3M_6,text,28,[UNKNOWN],False
-egA8-b7-3M_6,text,29,[UNKNOWN],False
-egA8-b7-3M_6,text,30,[UNKNOWN],False
-egA8-b7-3M_6,text,31,[UNKNOWN],False
-egA8-b7-3M_6,text,32,[UNKNOWN],False
-egA8-b7-3M_6,text,33,[UNKNOWN],False
-egA8-b7-3M_6,text,34,[UNKNOWN],False
-egA8-b7-3M_6,text,35,[UNKNOWN],False
-egA8-b7-3M_6,text,36,[UNKNOWN],False
-egA8-b7-3M_6,text,37,[UNKNOWN],False
-egA8-b7-3M_6,text,38,[UNKNOWN],False
-egA8-b7-3M_6,text,39,[UNKNOWN],False
-egA8-b7-3M_6,text,40,[UNKNOWN],False
-egA8-b7-3M_6,text,41,[UNKNOWN],False
-egA8-b7-3M_6,text,42,[UNKNOWN],False
-egA8-b7-3M_6,text,43,[UNKNOWN],False
-egA8-b7-3M_6,text,44,[UNKNOWN],False
-egA8-b7-3M_6,text,45,[UNKNOWN],False
-egA8-b7-3M_6,text,46,[UNKNOWN],False
-egA8-b7-3M_6,text,47,[UNKNOWN],False
-egA8-b7-3M_6,text,48,[UNKNOWN],False
-egA8-b7-3M_6,text,49,[UNKNOWN],False
-egA8-b7-3M_9,text,0,[UNKNOWN],True
-egA8-b7-3M_9,text,1,[UNKNOWN],True
-egA8-b7-3M_9,text,2,[UNKNOWN],True
-egA8-b7-3M_9,text,3,[UNKNOWN],True
-egA8-b7-3M_9,text,4,[UNKNOWN],True
-egA8-b7-3M_9,text,5,[UNKNOWN],True
-egA8-b7-3M_9,text,6,[UNKNOWN],True
-egA8-b7-3M_9,text,7,[UNKNOWN],True
-egA8-b7-3M_9,text,8,[UNKNOWN],True
-egA8-b7-3M_9,text,9,[UNKNOWN],True
-egA8-b7-3M_9,text,10,[UNKNOWN],True
-egA8-b7-3M_9,text,11,[UNKNOWN],True
-egA8-b7-3M_9,text,12,[UNKNOWN],True
-egA8-b7-3M_9,text,13,[UNKNOWN],True
-egA8-b7-3M_9,text,14,[UNKNOWN],False
-egA8-b7-3M_9,text,15,[UNKNOWN],False
-egA8-b7-3M_9,text,16,[UNKNOWN],False
-egA8-b7-3M_9,text,17,[UNKNOWN],False
-egA8-b7-3M_9,text,18,[UNKNOWN],False
-egA8-b7-3M_9,text,19,[UNKNOWN],False
-egA8-b7-3M_9,text,20,[UNKNOWN],False
-egA8-b7-3M_9,text,21,[UNKNOWN],False
-egA8-b7-3M_9,text,22,[UNKNOWN],False
-egA8-b7-3M_9,text,23,[UNKNOWN],False
-egA8-b7-3M_9,text,24,[UNKNOWN],False
-egA8-b7-3M_9,text,25,[UNKNOWN],False
-egA8-b7-3M_9,text,26,[UNKNOWN],False
-egA8-b7-3M_9,text,27,[UNKNOWN],False
-egA8-b7-3M_9,text,28,[UNKNOWN],False
-egA8-b7-3M_9,text,29,[UNKNOWN],False
-egA8-b7-3M_9,text,30,[UNKNOWN],False
-egA8-b7-3M_9,text,31,[UNKNOWN],False
-egA8-b7-3M_9,text,32,[UNKNOWN],False
-egA8-b7-3M_9,text,33,[UNKNOWN],False
-egA8-b7-3M_9,text,34,[UNKNOWN],False
-egA8-b7-3M_9,text,35,[UNKNOWN],False
-egA8-b7-3M_9,text,36,[UNKNOWN],False
-egA8-b7-3M_9,text,37,[UNKNOWN],False
-egA8-b7-3M_9,text,38,[UNKNOWN],False
-egA8-b7-3M_9,text,39,[UNKNOWN],False
-egA8-b7-3M_9,text,40,[UNKNOWN],False
-egA8-b7-3M_9,text,41,[UNKNOWN],False
-egA8-b7-3M_9,text,42,[UNKNOWN],False
-egA8-b7-3M_9,text,43,[UNKNOWN],False
-egA8-b7-3M_9,text,44,[UNKNOWN],False
-egA8-b7-3M_9,text,45,[UNKNOWN],False
-egA8-b7-3M_9,text,46,[UNKNOWN],False
-egA8-b7-3M_9,text,47,[UNKNOWN],False
-egA8-b7-3M_9,text,48,[UNKNOWN],False
-egA8-b7-3M_9,text,49,[UNKNOWN],False
-hnBHBN8p5A_6,text,0,[UNKNOWN],True
-hnBHBN8p5A_6,text,1,[UNKNOWN],True
-hnBHBN8p5A_6,text,2,[UNKNOWN],True
-hnBHBN8p5A_6,text,3,[UNKNOWN],True
-hnBHBN8p5A_6,text,4,[UNKNOWN],True
-hnBHBN8p5A_6,text,5,[UNKNOWN],True
-hnBHBN8p5A_6,text,6,[UNKNOWN],True
-hnBHBN8p5A_6,text,7,[UNKNOWN],True
-hnBHBN8p5A_6,text,8,[UNKNOWN],True
-hnBHBN8p5A_6,text,9,[UNKNOWN],True
-hnBHBN8p5A_6,text,10,[UNKNOWN],True
-hnBHBN8p5A_6,text,11,[UNKNOWN],True
-hnBHBN8p5A_6,text,12,[UNKNOWN],True
-hnBHBN8p5A_6,text,13,[UNKNOWN],True
-hnBHBN8p5A_6,text,14,[UNKNOWN],True
-hnBHBN8p5A_6,text,15,[UNKNOWN],True
-hnBHBN8p5A_6,text,16,[UNKNOWN],False
-hnBHBN8p5A_6,text,17,[UNKNOWN],False
-hnBHBN8p5A_6,text,18,[UNKNOWN],False
-hnBHBN8p5A_6,text,19,[UNKNOWN],False
-hnBHBN8p5A_6,text,20,[UNKNOWN],False
-hnBHBN8p5A_6,text,21,[UNKNOWN],False
-hnBHBN8p5A_6,text,22,[UNKNOWN],False
-hnBHBN8p5A_6,text,23,[UNKNOWN],False
-hnBHBN8p5A_6,text,24,[UNKNOWN],False
-hnBHBN8p5A_6,text,25,[UNKNOWN],False
-hnBHBN8p5A_6,text,26,[UNKNOWN],False
-hnBHBN8p5A_6,text,27,[UNKNOWN],False
-hnBHBN8p5A_6,text,28,[UNKNOWN],False
-hnBHBN8p5A_6,text,29,[UNKNOWN],False
-hnBHBN8p5A_6,text,30,[UNKNOWN],False
-hnBHBN8p5A_6,text,31,[UNKNOWN],False
-hnBHBN8p5A_6,text,32,[UNKNOWN],False
-hnBHBN8p5A_6,text,33,[UNKNOWN],False
-hnBHBN8p5A_6,text,34,[UNKNOWN],False
-hnBHBN8p5A_6,text,35,[UNKNOWN],False
-hnBHBN8p5A_6,text,36,[UNKNOWN],False
-hnBHBN8p5A_6,text,37,[UNKNOWN],False
-hnBHBN8p5A_6,text,38,[UNKNOWN],False
-hnBHBN8p5A_6,text,39,[UNKNOWN],False
-hnBHBN8p5A_6,text,40,[UNKNOWN],False
-hnBHBN8p5A_6,text,41,[UNKNOWN],False
-hnBHBN8p5A_6,text,42,[UNKNOWN],False
-hnBHBN8p5A_6,text,43,[UNKNOWN],False
-hnBHBN8p5A_6,text,44,[UNKNOWN],False
-hnBHBN8p5A_6,text,45,[UNKNOWN],False
-hnBHBN8p5A_6,text,46,[UNKNOWN],False
-hnBHBN8p5A_6,text,47,[UNKNOWN],False
-hnBHBN8p5A_6,text,48,[UNKNOWN],False
-hnBHBN8p5A_6,text,49,[UNKNOWN],False
-hnBHBN8p5A_7,text,0,[UNKNOWN],True
-hnBHBN8p5A_7,text,1,[UNKNOWN],True
-hnBHBN8p5A_7,text,2,[UNKNOWN],True
-hnBHBN8p5A_7,text,3,[UNKNOWN],True
-hnBHBN8p5A_7,text,4,[UNKNOWN],True
-hnBHBN8p5A_7,text,5,[UNKNOWN],True
-hnBHBN8p5A_7,text,6,[UNKNOWN],True
-hnBHBN8p5A_7,text,7,[UNKNOWN],True
-hnBHBN8p5A_7,text,8,[UNKNOWN],True
-hnBHBN8p5A_7,text,9,[UNKNOWN],True
-hnBHBN8p5A_7,text,10,[UNKNOWN],True
-hnBHBN8p5A_7,text,11,[UNKNOWN],True
-hnBHBN8p5A_7,text,12,[UNKNOWN],True
-hnBHBN8p5A_7,text,13,[UNKNOWN],True
-hnBHBN8p5A_7,text,14,[UNKNOWN],True
-hnBHBN8p5A_7,text,15,[UNKNOWN],True
-hnBHBN8p5A_7,text,16,[UNKNOWN],True
-hnBHBN8p5A_7,text,17,[UNKNOWN],True
-hnBHBN8p5A_7,text,18,[UNKNOWN],True
-hnBHBN8p5A_7,text,19,[UNKNOWN],False
-hnBHBN8p5A_7,text,20,[UNKNOWN],False
-hnBHBN8p5A_7,text,21,[UNKNOWN],False
-hnBHBN8p5A_7,text,22,[UNKNOWN],False
-hnBHBN8p5A_7,text,23,[UNKNOWN],False
-hnBHBN8p5A_7,text,24,[UNKNOWN],False
-hnBHBN8p5A_7,text,25,[UNKNOWN],False
-hnBHBN8p5A_7,text,26,[UNKNOWN],False
-hnBHBN8p5A_7,text,27,[UNKNOWN],False
-hnBHBN8p5A_7,text,28,[UNKNOWN],False
-hnBHBN8p5A_7,text,29,[UNKNOWN],False
-hnBHBN8p5A_7,text,30,[UNKNOWN],False
-hnBHBN8p5A_7,text,31,[UNKNOWN],False
-hnBHBN8p5A_7,text,32,[UNKNOWN],False
-hnBHBN8p5A_7,text,33,[UNKNOWN],False
-hnBHBN8p5A_7,text,34,[UNKNOWN],False
-hnBHBN8p5A_7,text,35,[UNKNOWN],False
-hnBHBN8p5A_7,text,36,[UNKNOWN],False
-hnBHBN8p5A_7,text,37,[UNKNOWN],False
-hnBHBN8p5A_7,text,38,[UNKNOWN],False
-hnBHBN8p5A_7,text,39,[UNKNOWN],False
-hnBHBN8p5A_7,text,40,[UNKNOWN],False
-hnBHBN8p5A_7,text,41,[UNKNOWN],False
-hnBHBN8p5A_7,text,42,[UNKNOWN],False
-hnBHBN8p5A_7,text,43,[UNKNOWN],False
-hnBHBN8p5A_7,text,44,[UNKNOWN],False
-hnBHBN8p5A_7,text,45,[UNKNOWN],False
-hnBHBN8p5A_7,text,46,[UNKNOWN],False
-hnBHBN8p5A_7,text,47,[UNKNOWN],False
-hnBHBN8p5A_7,text,48,[UNKNOWN],False
-hnBHBN8p5A_7,text,49,[UNKNOWN],False
-iRBcNs9oI8_3,text,0,[UNKNOWN],True
-iRBcNs9oI8_3,text,1,[UNKNOWN],True
-iRBcNs9oI8_3,text,2,[UNKNOWN],True
-iRBcNs9oI8_3,text,3,[UNKNOWN],True
-iRBcNs9oI8_3,text,4,[UNKNOWN],True
-iRBcNs9oI8_3,text,5,[UNKNOWN],True
-iRBcNs9oI8_3,text,6,[UNKNOWN],True
-iRBcNs9oI8_3,text,7,[UNKNOWN],True
-iRBcNs9oI8_3,text,8,[UNKNOWN],True
-iRBcNs9oI8_3,text,9,[UNKNOWN],True
-iRBcNs9oI8_3,text,10,[UNKNOWN],True
-iRBcNs9oI8_3,text,11,[UNKNOWN],False
-iRBcNs9oI8_3,text,12,[UNKNOWN],False
-iRBcNs9oI8_3,text,13,[UNKNOWN],False
-iRBcNs9oI8_3,text,14,[UNKNOWN],False
-iRBcNs9oI8_3,text,15,[UNKNOWN],False
-iRBcNs9oI8_3,text,16,[UNKNOWN],False
-iRBcNs9oI8_3,text,17,[UNKNOWN],False
-iRBcNs9oI8_3,text,18,[UNKNOWN],False
-iRBcNs9oI8_3,text,19,[UNKNOWN],False
-iRBcNs9oI8_3,text,20,[UNKNOWN],False
-iRBcNs9oI8_3,text,21,[UNKNOWN],False
-iRBcNs9oI8_3,text,22,[UNKNOWN],False
-iRBcNs9oI8_3,text,23,[UNKNOWN],False
-iRBcNs9oI8_3,text,24,[UNKNOWN],False
-iRBcNs9oI8_3,text,25,[UNKNOWN],False
-iRBcNs9oI8_3,text,26,[UNKNOWN],False
-iRBcNs9oI8_3,text,27,[UNKNOWN],False
-iRBcNs9oI8_3,text,28,[UNKNOWN],False
-iRBcNs9oI8_3,text,29,[UNKNOWN],False
-iRBcNs9oI8_3,text,30,[UNKNOWN],False
-iRBcNs9oI8_3,text,31,[UNKNOWN],False
-iRBcNs9oI8_3,text,32,[UNKNOWN],False
-iRBcNs9oI8_3,text,33,[UNKNOWN],False
-iRBcNs9oI8_3,text,34,[UNKNOWN],False
-iRBcNs9oI8_3,text,35,[UNKNOWN],False
-iRBcNs9oI8_3,text,36,[UNKNOWN],False
-iRBcNs9oI8_3,text,37,[UNKNOWN],False
-iRBcNs9oI8_3,text,38,[UNKNOWN],False
-iRBcNs9oI8_3,text,39,[UNKNOWN],False
-iRBcNs9oI8_3,text,40,[UNKNOWN],False
-iRBcNs9oI8_3,text,41,[UNKNOWN],False
-iRBcNs9oI8_3,text,42,[UNKNOWN],False
-iRBcNs9oI8_3,text,43,[UNKNOWN],False
-iRBcNs9oI8_3,text,44,[UNKNOWN],False
-iRBcNs9oI8_3,text,45,[UNKNOWN],False
-iRBcNs9oI8_3,text,46,[UNKNOWN],False
-iRBcNs9oI8_3,text,47,[UNKNOWN],False
-iRBcNs9oI8_3,text,48,[UNKNOWN],False
-iRBcNs9oI8_3,text,49,[UNKNOWN],False
-iRBcNs9oI8_6,text,0,[UNKNOWN],True
-iRBcNs9oI8_6,text,1,[UNKNOWN],True
-iRBcNs9oI8_6,text,2,[UNKNOWN],True
-iRBcNs9oI8_6,text,3,[UNKNOWN],True
-iRBcNs9oI8_6,text,4,[UNKNOWN],True
-iRBcNs9oI8_6,text,5,[UNKNOWN],True
-iRBcNs9oI8_6,text,6,[UNKNOWN],True
-iRBcNs9oI8_6,text,7,[UNKNOWN],False
-iRBcNs9oI8_6,text,8,[UNKNOWN],False
-iRBcNs9oI8_6,text,9,[UNKNOWN],False
-iRBcNs9oI8_6,text,10,[UNKNOWN],False
-iRBcNs9oI8_6,text,11,[UNKNOWN],False
-iRBcNs9oI8_6,text,12,[UNKNOWN],False
-iRBcNs9oI8_6,text,13,[UNKNOWN],False
-iRBcNs9oI8_6,text,14,[UNKNOWN],False
-iRBcNs9oI8_6,text,15,[UNKNOWN],False
-iRBcNs9oI8_6,text,16,[UNKNOWN],False
-iRBcNs9oI8_6,text,17,[UNKNOWN],False
-iRBcNs9oI8_6,text,18,[UNKNOWN],False
-iRBcNs9oI8_6,text,19,[UNKNOWN],False
-iRBcNs9oI8_6,text,20,[UNKNOWN],False
-iRBcNs9oI8_6,text,21,[UNKNOWN],False
-iRBcNs9oI8_6,text,22,[UNKNOWN],False
-iRBcNs9oI8_6,text,23,[UNKNOWN],False
-iRBcNs9oI8_6,text,24,[UNKNOWN],False
-iRBcNs9oI8_6,text,25,[UNKNOWN],False
-iRBcNs9oI8_6,text,26,[UNKNOWN],False
-iRBcNs9oI8_6,text,27,[UNKNOWN],False
-iRBcNs9oI8_6,text,28,[UNKNOWN],False
-iRBcNs9oI8_6,text,29,[UNKNOWN],False
-iRBcNs9oI8_6,text,30,[UNKNOWN],False
-iRBcNs9oI8_6,text,31,[UNKNOWN],False
-iRBcNs9oI8_6,text,32,[UNKNOWN],False
-iRBcNs9oI8_6,text,33,[UNKNOWN],False
-iRBcNs9oI8_6,text,34,[UNKNOWN],False
-iRBcNs9oI8_6,text,35,[UNKNOWN],False
-iRBcNs9oI8_6,text,36,[UNKNOWN],False
-iRBcNs9oI8_6,text,37,[UNKNOWN],False
-iRBcNs9oI8_6,text,38,[UNKNOWN],False
-iRBcNs9oI8_6,text,39,[UNKNOWN],False
-iRBcNs9oI8_6,text,40,[UNKNOWN],False
-iRBcNs9oI8_6,text,41,[UNKNOWN],False
-iRBcNs9oI8_6,text,42,[UNKNOWN],False
-iRBcNs9oI8_6,text,43,[UNKNOWN],False
-iRBcNs9oI8_6,text,44,[UNKNOWN],False
-iRBcNs9oI8_6,text,45,[UNKNOWN],False
-iRBcNs9oI8_6,text,46,[UNKNOWN],False
-iRBcNs9oI8_6,text,47,[UNKNOWN],False
-iRBcNs9oI8_6,text,48,[UNKNOWN],False
-iRBcNs9oI8_6,text,49,[UNKNOWN],False
-iRBcNs9oI8_7,text,0,[UNKNOWN],True
-iRBcNs9oI8_7,text,1,[UNKNOWN],True
-iRBcNs9oI8_7,text,2,[UNKNOWN],True
-iRBcNs9oI8_7,text,3,[UNKNOWN],True
-iRBcNs9oI8_7,text,4,[UNKNOWN],True
-iRBcNs9oI8_7,text,5,[UNKNOWN],True
-iRBcNs9oI8_7,text,6,[UNKNOWN],True
-iRBcNs9oI8_7,text,7,[UNKNOWN],True
-iRBcNs9oI8_7,text,8,[UNKNOWN],True
-iRBcNs9oI8_7,text,9,[UNKNOWN],True
-iRBcNs9oI8_7,text,10,[UNKNOWN],True
-iRBcNs9oI8_7,text,11,[UNKNOWN],True
-iRBcNs9oI8_7,text,12,[UNKNOWN],True
-iRBcNs9oI8_7,text,13,[UNKNOWN],True
-iRBcNs9oI8_7,text,14,[UNKNOWN],True
-iRBcNs9oI8_7,text,15,[UNKNOWN],True
-iRBcNs9oI8_7,text,16,[UNKNOWN],True
-iRBcNs9oI8_7,text,17,[UNKNOWN],False
-iRBcNs9oI8_7,text,18,[UNKNOWN],False
-iRBcNs9oI8_7,text,19,[UNKNOWN],False
-iRBcNs9oI8_7,text,20,[UNKNOWN],False
-iRBcNs9oI8_7,text,21,[UNKNOWN],False
-iRBcNs9oI8_7,text,22,[UNKNOWN],False
-iRBcNs9oI8_7,text,23,[UNKNOWN],False
-iRBcNs9oI8_7,text,24,[UNKNOWN],False
-iRBcNs9oI8_7,text,25,[UNKNOWN],False
-iRBcNs9oI8_7,text,26,[UNKNOWN],False
-iRBcNs9oI8_7,text,27,[UNKNOWN],False
-iRBcNs9oI8_7,text,28,[UNKNOWN],False
-iRBcNs9oI8_7,text,29,[UNKNOWN],False
-iRBcNs9oI8_7,text,30,[UNKNOWN],False
-iRBcNs9oI8_7,text,31,[UNKNOWN],False
-iRBcNs9oI8_7,text,32,[UNKNOWN],False
-iRBcNs9oI8_7,text,33,[UNKNOWN],False
-iRBcNs9oI8_7,text,34,[UNKNOWN],False
-iRBcNs9oI8_7,text,35,[UNKNOWN],False
-iRBcNs9oI8_7,text,36,[UNKNOWN],False
-iRBcNs9oI8_7,text,37,[UNKNOWN],False
-iRBcNs9oI8_7,text,38,[UNKNOWN],False
-iRBcNs9oI8_7,text,39,[UNKNOWN],False
-iRBcNs9oI8_7,text,40,[UNKNOWN],False
-iRBcNs9oI8_7,text,41,[UNKNOWN],False
-iRBcNs9oI8_7,text,42,[UNKNOWN],False
-iRBcNs9oI8_7,text,43,[UNKNOWN],False
-iRBcNs9oI8_7,text,44,[UNKNOWN],False
-iRBcNs9oI8_7,text,45,[UNKNOWN],False
-iRBcNs9oI8_7,text,46,[UNKNOWN],False
-iRBcNs9oI8_7,text,47,[UNKNOWN],False
-iRBcNs9oI8_7,text,48,[UNKNOWN],False
-iRBcNs9oI8_7,text,49,[UNKNOWN],False
-iRBcNs9oI8_8,text,0,[UNKNOWN],True
-iRBcNs9oI8_8,text,1,[UNKNOWN],True
-iRBcNs9oI8_8,text,2,[UNKNOWN],True
-iRBcNs9oI8_8,text,3,[UNKNOWN],True
-iRBcNs9oI8_8,text,4,[UNKNOWN],True
-iRBcNs9oI8_8,text,5,[UNKNOWN],True
-iRBcNs9oI8_8,text,6,[UNKNOWN],True
-iRBcNs9oI8_8,text,7,[UNKNOWN],True
-iRBcNs9oI8_8,text,8,[UNKNOWN],True
-iRBcNs9oI8_8,text,9,[UNKNOWN],True
-iRBcNs9oI8_8,text,10,[UNKNOWN],True
-iRBcNs9oI8_8,text,11,[UNKNOWN],True
-iRBcNs9oI8_8,text,12,[UNKNOWN],True
-iRBcNs9oI8_8,text,13,[UNKNOWN],True
-iRBcNs9oI8_8,text,14,[UNKNOWN],True
-iRBcNs9oI8_8,text,15,[UNKNOWN],True
-iRBcNs9oI8_8,text,16,[UNKNOWN],True
-iRBcNs9oI8_8,text,17,[UNKNOWN],True
-iRBcNs9oI8_8,text,18,[UNKNOWN],True
-iRBcNs9oI8_8,text,19,[UNKNOWN],True
-iRBcNs9oI8_8,text,20,[UNKNOWN],True
-iRBcNs9oI8_8,text,21,[UNKNOWN],True
-iRBcNs9oI8_8,text,22,[UNKNOWN],True
-iRBcNs9oI8_8,text,23,[UNKNOWN],True
-iRBcNs9oI8_8,text,24,[UNKNOWN],True
-iRBcNs9oI8_8,text,25,[UNKNOWN],True
-iRBcNs9oI8_8,text,26,[UNKNOWN],True
-iRBcNs9oI8_8,text,27,[UNKNOWN],True
-iRBcNs9oI8_8,text,28,[UNKNOWN],False
-iRBcNs9oI8_8,text,29,[UNKNOWN],False
-iRBcNs9oI8_8,text,30,[UNKNOWN],False
-iRBcNs9oI8_8,text,31,[UNKNOWN],False
-iRBcNs9oI8_8,text,32,[UNKNOWN],False
-iRBcNs9oI8_8,text,33,[UNKNOWN],False
-iRBcNs9oI8_8,text,34,[UNKNOWN],False
-iRBcNs9oI8_8,text,35,[UNKNOWN],False
-iRBcNs9oI8_8,text,36,[UNKNOWN],False
-iRBcNs9oI8_8,text,37,[UNKNOWN],False
-iRBcNs9oI8_8,text,38,[UNKNOWN],False
-iRBcNs9oI8_8,text,39,[UNKNOWN],False
